"","yrID","siteID","bray","SD","X","YEAR","site_web_trans","site","web","transect","Temp","Temp_l1","Temp_l2","Temp_l3","Temp_l4","Temp_l5","PPT","PPT_l1","PPT_l2","PPT_l3","PPT_l4","PPT_l5","ecosystem","season","NPP","NPP_l1","NPP_l2","NPP_l3","NPP_l4","NPP_l5"
"30",2,30,0.562861445214893,0.0421269732080652,90,1993,"BOER_5_84","BOER",5,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2,31,0.55355259548517,0.0484216683222145,91,1993,"LATR_1_108","LATR",1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2,32,0.55270818079337,0.0494990194404411,92,1993,"LATR_1_12","LATR",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2,33,0.546524988093614,0.0467488745424964,93,1993,"LATR_1_132","LATR",1,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2,34,0.56225214453838,0.0464843593560287,94,1993,"LATR_1_36","LATR",1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2,35,0.552523832587118,0.0511261566680193,95,1993,"LATR_1_60","LATR",1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2,36,0.556077334224327,0.0497857292088557,96,1993,"LATR_1_84","LATR",1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2,37,0.562459978560425,0.0472984202845055,97,1993,"LATR_2_108","LATR",2,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2,38,0.547863320021845,0.0457163711747055,98,1993,"LATR_2_12","LATR",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2,39,0.54781096901398,0.047538223073692,99,1993,"LATR_2_132","LATR",2,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2,40,0.551223723417196,0.0477450188017733,100,1993,"LATR_2_36","LATR",2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2,41,0.557713056855358,0.0451319155504137,101,1993,"LATR_2_60","LATR",2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2,42,0.556147451936444,0.043850474814444,102,1993,"LATR_2_84","LATR",2,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2,43,0.554390131358744,0.0449764909114171,103,1993,"LATR_3_108","LATR",3,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2,44,0.547252287061678,0.044347639595452,104,1993,"LATR_3_12","LATR",3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2,45,0.556806503604953,0.0479096361174412,105,1993,"LATR_3_132","LATR",3,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2,46,0.550135330785524,0.0481198098997401,106,1993,"LATR_3_36","LATR",3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2,47,0.557214486709514,0.0484892648025649,107,1993,"LATR_3_60","LATR",3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2,48,0.558075260400202,0.0479502548935742,108,1993,"LATR_3_84","LATR",3,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2,49,0.555130905748993,0.049199723912177,109,1993,"LATR_4_108","LATR",4,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2,50,0.556611480211654,0.0454470990259478,110,1993,"LATR_4_12","LATR",4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2,51,0.558694280837618,0.0432295912722975,111,1993,"LATR_4_132","LATR",4,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2,52,0.560165535209608,0.0419445605267986,112,1993,"LATR_4_36","LATR",4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2,53,0.558749366132973,0.0488159319526805,113,1993,"LATR_4_60","LATR",4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2,54,0.563518492709517,0.0442303207757966,114,1993,"LATR_4_84","LATR",4,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2,55,0.555535164716883,0.0436086426088304,115,1993,"LATR_5_108","LATR",5,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2,56,0.560092896019661,0.0446448163660968,116,1993,"LATR_5_12","LATR",5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2,57,0.557148053625982,0.0449547181675493,117,1993,"LATR_5_132","LATR",5,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2,58,0.561739153847051,0.0438759501712936,118,1993,"LATR_5_36","LATR",5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2,59,0.558843850683761,0.0461068195824624,119,1993,"LATR_5_60","LATR",5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2,60,0.553994866834793,0.0504464566454095,120,1993,"LATR_5_84","LATR",5,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",3,1,0.505129211881162,0.0499099405994674,121,1994,"BOER_1_108","BOER",1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",3,2,0.516208809061191,0.0481240826344443,122,1994,"BOER_1_12","BOER",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",3,3,0.525446918232061,0.0441514910679552,123,1994,"BOER_1_132","BOER",1,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",3,4,0.537413185742242,0.049350995193066,124,1994,"BOER_1_36","BOER",1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",3,5,0.508681505768441,0.0421457307501224,125,1994,"BOER_1_60","BOER",1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",3,6,0.517781830588385,0.0480315196493245,126,1994,"BOER_1_84","BOER",1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",3,7,0.505127614000805,0.0487297188534649,127,1994,"BOER_2_108","BOER",2,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",3,8,0.511739458131213,0.0497759952377541,128,1994,"BOER_2_12","BOER",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",3,9,0.52633466142848,0.048133518947826,129,1994,"BOER_2_132","BOER",2,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",3,10,0.521713780036683,0.0449808448754309,130,1994,"BOER_2_36","BOER",2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",3,11,0.517534170728647,0.0484617355373062,131,1994,"BOER_2_60","BOER",2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",3,12,0.501143442664941,0.0448838332330102,132,1994,"BOER_2_84","BOER",2,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",3,13,0.510202794178064,0.0475914639063064,133,1994,"BOER_3_108","BOER",3,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",3,14,0.50017059990222,0.0495611794774057,134,1994,"BOER_3_12","BOER",3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",3,15,0.492048511569137,0.0471425734540198,135,1994,"BOER_3_132","BOER",3,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",3,16,0.517364364418868,0.0460274516400291,136,1994,"BOER_3_36","BOER",3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",3,17,0.512981804565239,0.0475324438319835,137,1994,"BOER_3_60","BOER",3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",3,18,0.538054112798753,0.0501540491166249,138,1994,"BOER_3_84","BOER",3,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",3,19,0.508400153911327,0.04286103483663,139,1994,"BOER_4_108","BOER",4,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",3,20,0.521356558969029,0.0478921127441785,140,1994,"BOER_4_12","BOER",4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",3,21,0.513623669566428,0.044283353086589,141,1994,"BOER_4_132","BOER",4,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",3,22,0.508357493403306,0.0471218338951283,142,1994,"BOER_4_36","BOER",4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",3,23,0.516332200398699,0.0449579108984692,143,1994,"BOER_4_60","BOER",4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",3,24,0.521464773986995,0.0475683997113014,144,1994,"BOER_4_84","BOER",4,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",3,25,0.536593937745397,0.0476533734610004,145,1994,"BOER_5_108","BOER",5,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",3,26,0.520447228528305,0.0478375214986149,146,1994,"BOER_5_12","BOER",5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",3,27,0.531209027586446,0.044990715926776,147,1994,"BOER_5_132","BOER",5,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",3,28,0.523787693902182,0.0507375073678753,148,1994,"BOER_5_36","BOER",5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",3,29,0.530581180822932,0.0488881880771604,149,1994,"BOER_5_60","BOER",5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",3,30,0.511008791161174,0.0484512978830339,150,1994,"BOER_5_84","BOER",5,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",3,31,0.533730955936833,0.0488339492475827,151,1994,"LATR_1_108","LATR",1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",3,32,0.522464387868985,0.0485886325970755,152,1994,"LATR_1_12","LATR",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",3,33,0.515634837061565,0.0467128399026563,153,1994,"LATR_1_132","LATR",1,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",3,34,0.528517255224609,0.0521431898921339,154,1994,"LATR_1_36","LATR",1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",3,35,0.51663566446973,0.0490157669823102,155,1994,"LATR_1_60","LATR",1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",3,36,0.528603791109063,0.0522971489416981,156,1994,"LATR_1_84","LATR",1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",3,37,0.530610611653868,0.0519792535709276,157,1994,"LATR_2_108","LATR",2,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",3,38,0.540874961990622,0.0527967750857206,158,1994,"LATR_2_12","LATR",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",3,39,0.53540299511173,0.050945264087511,159,1994,"LATR_2_132","LATR",2,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",3,40,0.521610325847388,0.0494104323551034,160,1994,"LATR_2_36","LATR",2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",3,41,0.522541795928522,0.0500807014692549,161,1994,"LATR_2_60","LATR",2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",3,42,0.526365724472895,0.051207907970712,162,1994,"LATR_2_84","LATR",2,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",3,43,0.526596012503072,0.050608140541348,163,1994,"LATR_3_108","LATR",3,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",3,44,0.524257905846194,0.046198319939378,164,1994,"LATR_3_12","LATR",3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",3,45,0.527288727631386,0.0504579706205965,165,1994,"LATR_3_132","LATR",3,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",3,46,0.5243640910834,0.0500654067203849,166,1994,"LATR_3_36","LATR",3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",3,47,0.528801135160689,0.0505943150269194,167,1994,"LATR_3_60","LATR",3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",3,48,0.530794405047499,0.0539681981727031,168,1994,"LATR_3_84","LATR",3,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",3,49,0.52671175728554,0.0519553173349428,169,1994,"LATR_4_108","LATR",4,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",3,50,0.520043624641387,0.0481105799495566,170,1994,"LATR_4_12","LATR",4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",3,51,0.520763842126821,0.0489315069354525,171,1994,"LATR_4_132","LATR",4,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",3,52,0.532413378565175,0.0520204522387594,172,1994,"LATR_4_36","LATR",4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",3,53,0.524740000603335,0.0553745283252451,173,1994,"LATR_4_60","LATR",4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",3,54,0.53142409852181,0.0501610679627718,174,1994,"LATR_4_84","LATR",4,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",3,55,0.529236144106964,0.0478298027359964,175,1994,"LATR_5_108","LATR",5,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",3,56,0.535269884483481,0.0516532360093377,176,1994,"LATR_5_12","LATR",5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",3,57,0.526271052384327,0.0526930445104249,177,1994,"LATR_5_132","LATR",5,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",3,58,0.529567957612142,0.0488852941210394,178,1994,"LATR_5_36","LATR",5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",3,59,0.532683320891644,0.0516822466716769,179,1994,"LATR_5_60","LATR",5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",3,60,0.52567054234699,0.0530955494999011,180,1994,"LATR_5_84","LATR",5,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",4,1,0.413081040714982,0.050277101762254,181,1995,"BOER_1_108","BOER",1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",4,2,0.432931643780252,0.0475622125241087,182,1995,"BOER_1_12","BOER",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",4,3,0.462568284662818,0.0500049645932683,183,1995,"BOER_1_132","BOER",1,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",4,4,0.449841087770074,0.0496651743094244,184,1995,"BOER_1_36","BOER",1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",4,5,0.43053254148837,0.0410998620710761,185,1995,"BOER_1_60","BOER",1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",4,6,0.460281196914068,0.0482901315925513,186,1995,"BOER_1_84","BOER",1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",4,7,0.466884096816695,0.0469848588051738,187,1995,"BOER_2_108","BOER",2,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",4,8,0.442441174396635,0.049681617297343,188,1995,"BOER_2_12","BOER",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",4,9,0.438224614600593,0.0459272597774089,189,1995,"BOER_2_132","BOER",2,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
